Date,Open,High,Low,Close,Volume,Name
6/8/2007,101.800003,103.209999,101.75,103.07,8216300,IBM
6/11/2007,102.870003,104,102.5,103.220001,7903100,IBM
6/12/2007,103.110001,103.18,102.150002,102.339996,5578400,IBM
6/13/2007,102.849998,103.260002,102.099998,103.120003,6437600,IBM
6/14/2007,103.099998,104.239998,102.809998,103.849998,5165600,IBM
6/15/2007,104.220001,105.190002,103.879997,105.089996,9432300,IBM
6/18/2007,105.269997,105.650002,104.889999,105.330002,6359200,IBM
6/19/2007,104.93,106.660004,104.900002,106.5,5754000,IBM
6/20/2007,106.5,107.019997,105.949997,106,6541500,IBM
6/21/2007,105.769997,107,105.610001,106.599998,5587800,IBM
6/22/2007,105.959999,106.440002,104.440002,104.440002,10808500,IBM
6/25/2007,104.730003,105.769997,104.5,105.099998,8476400,IBM
6/26/2007,105.099998,106.059998,104.82,105.330002,5229600,IBM
6/27/2007,104.75,105.470001,104.400002,105.43,5403800,IBM
6/28/2007,105.519997,106.919998,105.220001,105.949997,5430900,IBM
6/29/2007,105.959999,106.580002,104.099998,105.25,7018400,IBM
7/2/2007,105.389999,105.800003,104.580002,105.010002,4701300,IBM
7/3/2007,105.5,107.080002,105.239998,106.580002,4217900,IBM
7/5/2007,106.309998,108.389999,105.980003,108.050003,6670900,IBM
7/6/2007,107.790001,109.660004,107.660004,109.029999,8977200,IBM
7/9/2007,108.730003,109.349998,108.199997,108.970001,6046300,IBM
7/10/2007,108.550003,109.150002,108.25,108.629997,6209300,IBM
7/11/2007,108.300003,109.599998,108.25,109.099998,5887800,IBM
7/12/2007,109.349998,109.650002,108.220001,109.279999,9544100,IBM
7/13/2007,108.75,109.199997,108.099998,108.599998,7124100,IBM
7/16/2007,108.57,110.040001,108.419998,109.660004,8864200,IBM
7/17/2007,109.660004,111.470001,109.449997,110.769997,7619900,IBM
7/18/2007,110.25,111.879997,110.040001,111.080002,10154100,IBM
7/19/2007,115,116.480003,114.650002,115.860001,17281600,IBM
7/20/2007,114.849998,115.860001,113.940002,114.809998,11706300,IBM
7/23/2007,114.879997,116.43,114.849998,116.379997,8040900,IBM
7/24/2007,115.32,117,115.019997,116.169998,10499300,IBM
7/25/2007,116.190002,118.379997,115.239998,118.099998,11340000,IBM
7/26/2007,117.010002,118.82,115.519997,116.529999,16822100,IBM
7/27/2007,116.620003,117.949997,115.620003,115.620003,18138700,IBM
7/30/2007,115,115.75,113.519997,114.519997,15095400,IBM
7/31/2007,114.720001,114.720001,110.019997,110.650002,17816200,IBM
8/1/2007,110.389999,112.730003,110.059998,112.040001,12390300,IBM
8/2/2007,112.099998,114.050003,111.5,113.230003,11318900,IBM
8/3/2007,113.239998,114.18,111.699997,111.889999,9571300,IBM
8/6/2007,111.970001,113.889999,111.699997,113.889999,7245500,IBM
8/7/2007,113.019997,114.169998,112.25,113.529999,8021400,IBM
8/8/2007,114.300003,114.599998,112.260002,112.980003,7681400,IBM
8/9/2007,110.769997,114.489998,110.730003,110.730003,9086000,IBM
8/10/2007,109.75,113.5,109.699997,112.639999,9592200,IBM
8/13/2007,112.989998,113.949997,112.309998,112.709999,6135500,IBM
8/14/2007,112.830002,113.150002,111.739998,112.050003,5615600,IBM
8/15/2007,111,112.849998,109.910004,111.230003,11640200,IBM
8/16/2007,110.980003,111.419998,103.699997,109.690002,16723000,IBM
8/17/2007,111.870003,112.669998,108.660004,110.900002,15274600,IBM
8/20/2007,110.900002,111.099998,109.129997,109.220001,9839800,IBM
8/21/2007,108.900002,110.110001,108.080002,109.040001,8458500,IBM
8/22/2007,110.089996,110.5,109.150002,110,6329700,IBM
8/23/2007,110.400002,111.68,110.010002,111.449997,8271000,IBM
8/24/2007,111.449997,113.25,110.809998,113.239998,7058700,IBM
8/27/2007,113,113.849998,112.800003,113.440002,4921800,IBM
8/28/2007,112.900002,113.589996,111.629997,112,6006600,IBM
8/29/2007,112.879997,114.980003,112.07,114.57,7049800,IBM
8/30/2007,113.620003,116,113.620003,115.370003,7756100,IBM
8/31/2007,115.989998,117.349998,115.550003,116.690002,6883600,IBM
9/4/2007,116.339996,118.889999,116.150002,118.190002,8070500,IBM
9/5/2007,117.480003,118.150002,116.550003,117.879997,6555500,IBM
9/6/2007,117.919998,118.75,116.239998,117.620003,6778600,IBM
9/7/2007,116.199997,116.970001,115.330002,115.550003,7511700,IBM
9/10/2007,116.150002,117.5,115.32,115.800003,6118300,IBM
9/11/2007,116.349998,117.779999,116.040001,117.349998,8098700,IBM
9/12/2007,116.949997,117.400002,115.690002,116,6287200,IBM
9/13/2007,116.300003,117,115.739998,115.949997,4802700,IBM
9/14/2007,115.050003,116,114.650002,115.129997,6904400,IBM
9/17/2007,114.699997,115.25,114.300003,114.519997,5022400,IBM
9/18/2007,115,116.779999,114.830002,116.629997,7839500,IBM
9/19/2007,116.900002,117.190002,115.779999,116.669998,10311200,IBM
9/20/2007,116.269997,117.650002,116.199997,116.860001,5806400,IBM
9/21/2007,117.889999,118.099998,116.349998,116.779999,9097300,IBM
9/24/2007,116.900002,117.43,115.849998,116.25,5734300,IBM
9/25/2007,116.019997,117.589996,115.790001,116.510002,7045200,IBM
9/26/2007,116.940002,118.080002,116.75,117.300003,6695200,IBM
9/27/2007,117.5,118.209999,117.040001,117.709999,5834500,IBM
9/28/2007,117.139999,118.5,117.099998,117.800003,7720200,IBM
10/1/2007,117.610001,119.5,117.5,119.029999,6777300,IBM
10/2/2007,119.309998,119.599998,118.139999,118.360001,6911500,IBM
10/3/2007,117.650002,117.839996,116.279999,116.400002,7914100,IBM
10/4/2007,116.199997,116.75,115,115.690002,6177500,IBM
10/5/2007,116.169998,116.709999,115.470001,116.300003,5749400,IBM
10/8/2007,116.099998,118.230003,115.879997,117.769997,4822900,IBM
10/9/2007,117.849998,118.5,116.419998,118.300003,5670600,IBM
10/10/2007,118,118.800003,117.68,118.620003,5913800,IBM
10/11/2007,118.989998,121.459999,117.370003,118.050003,13018800,IBM
10/12/2007,118.5,118.889999,117.279999,117.809998,5656200,IBM
10/15/2007,117.949997,118.370003,116.75,118.029999,6267300,IBM
10/16/2007,118.019997,119.940002,117.5,119.599998,11527300,IBM
10/17/2007,118.010002,118.010002,114.150002,115.779999,18100500,IBM
10/18/2007,114.82,116.410004,114.440002,114.800003,7736500,IBM
10/19/2007,113.980003,114.93,111.800003,112.279999,10327200,IBM
10/22/2007,110.970001,113.879997,110.959999,113.370003,7576900,IBM
10/23/2007,113.779999,114.800003,113.5,114.68,5562900,IBM
10/24/2007,114.199997,114.449997,111.68,112.949997,8072600,IBM
10/25/2007,113.32,114.400002,111.690002,112.809998,6519900,IBM
10/26/2007,113,114,112.07,113.730003,5030300,IBM
10/29/2007,113.900002,115.010002,113.849998,114.800003,5103200,IBM
10/30/2007,114.5,114.900002,113.75,114.120003,4015500,IBM
10/31/2007,114.75,116.25,113.279999,116.120003,7216800,IBM
11/1/2007,115.5,116.089996,113.32,113.650002,7594400,IBM
11/2/2007,114.419998,115.150002,113.57,114.589996,6114800,IBM
11/5/2007,115.110001,115.110001,112.830002,113.400002,7155300,IBM
11/6/2007,113.489998,113.949997,111.669998,113.169998,7299700,IBM
11/7/2007,113.559998,113.639999,110.900002,111.080002,7087000,IBM
11/8/2007,105.650002,110.32,103.989998,106.110001,23092200,IBM
11/9/2007,104.919998,104.919998,99.269997,100.25,18084100,IBM
11/12/2007,101.889999,104.190002,100.699997,101.449997,13553600,IBM
11/13/2007,102.730003,105.739998,102.5,105.269997,10777900,IBM
11/14/2007,106.120003,106.419998,102.839996,103.440002,8453600,IBM
11/15/2007,103.239998,105.639999,103.050003,103.599998,8023600,IBM
11/16/2007,104.510002,105,103.25,104.790001,9294000,IBM
11/19/2007,104.339996,105.389999,101.339996,102.220001,9502200,IBM
11/20/2007,102.589996,104.970001,101.379997,103.419998,8393400,IBM
11/21/2007,101.410004,104.089996,101.410004,102.220001,7097200,IBM
11/23/2007,103.099998,104.139999,102.32,104.050003,2827700,IBM
11/26/2007,104.260002,105.150002,101.720001,101.970001,7340700,IBM
11/27/2007,102.699997,104.580002,101.5,103.830002,9117500,IBM
11/28/2007,104.82,108.269997,104.360001,107.370003,9397700,IBM
11/29/2007,107.239998,107.870003,106.25,107.5,7813800,IBM
11/30/2007,108.57,109.190002,103.93,105.18,12900200,IBM
12/3/2007,105.550003,107.139999,104.580002,105.830002,7918800,IBM
12/4/2007,105.410004,107.419998,104.720001,106.629997,6361800,IBM
12/5/2007,107.830002,108.519997,106.980003,108.160004,6090400,IBM
12/6/2007,108,110,107.93,109.699997,5315500,IBM
12/7/2007,109.68,110,107.949997,108.860001,5985500,IBM
12/10/2007,109.379997,110.260002,109,109.389999,4442200,IBM
12/11/2007,109.339996,110.400002,106.459999,106.989998,8439700,IBM
12/12/2007,109.169998,110.199997,107.379997,108.470001,7879800,IBM
12/13/2007,108,108.639999,106.940002,108.18,6252800,IBM
12/14/2007,107.309998,107.559998,104.099998,105.769997,9711200,IBM
12/17/2007,105.370003,105.989998,104,104.529999,7131100,IBM
12/18/2007,105.080002,106.970001,104.129997,106.309998,8042000,IBM
12/19/2007,106.540001,108.379997,105.870003,107.139999,7031100,IBM
12/20/2007,107.779999,109.489998,107.610001,108.839996,8030900,IBM
12/21/2007,109.900002,111.160004,109.150002,111.050003,13246600,IBM
12/24/2007,111.199997,112,110.550003,111.650002,2342400,IBM
12/26/2007,110.900002,112.190002,110.900002,111.559998,3849400,IBM
12/27/2007,110.529999,111.300003,109.489998,109.599998,4513600,IBM
12/28/2007,110.760002,110.760002,109.110001,110.089996,5834500,IBM
12/31/2007,109.510002,110,107.260002,108.099998,5732300,IBM
1/2/2008,108.989998,108.989998,104.169998,104.690002,9503500,IBM
1/3/2008,104.830002,105.57,103.980003,104.900002,7528900,IBM
1/4/2008,103.949997,103.949997,100.480003,101.129997,11034600,IBM
1/7/2008,100.25,101,99.029999,100.050003,12650400,IBM
1/8/2008,100.050003,100.379997,97.169998,97.589996,9434400,IBM
1/9/2008,97.760002,99.150002,97.160004,98.309998,10922100,IBM
1/10/2008,97.389999,100.860001,97.150002,99.919998,10634700,IBM
1/11/2008,99.199997,99.459999,97.040001,97.669998,8959900,IBM
1/14/2008,105.010002,105.589996,101.330002,102.93,18009400,IBM
1/15/2008,102.029999,104.639999,101.230003,101.830002,11629500,IBM
1/16/2008,100.139999,102.860001,100.139999,101.629997,12681700,IBM
1/17/2008,102,103.449997,100.050003,101.099998,11934000,IBM
1/18/2008,106.720001,106.720001,102.5,103.400002,23871700,IBM
1/22/2008,98.550003,103.089996,98.550003,101.220001,15129500,IBM
1/23/2008,99.629997,106.339996,98.5,106.099998,19588100,IBM
1/24/2008,106.379997,107.510002,104.68,106.910004,13025700,IBM
1/25/2008,107.790001,107.790001,104.099998,104.519997,10025400,IBM
1/28/2008,104.440002,105.769997,103.830002,104.980003,7858500,IBM
1/29/2008,105.5,106.800003,104.599998,106.099998,6616200,IBM
1/30/2008,105.849998,107.650002,104.860001,105.650002,7431100,IBM
1/31/2008,104.209999,107.970001,103.699997,107.110001,9054600,IBM
2/1/2008,107.160004,109.400002,105.860001,109.080002,8047100,IBM
2/4/2008,108.669998,109,107.230003,107.93,5985500,IBM
2/5/2008,107.059998,108.050003,104.68,105.019997,9048900,IBM
2/6/2008,105.050003,106.489998,103.580002,103.589996,8265700,IBM
2/7/2008,102.889999,104,100.599998,102.339996,11255800,IBM
2/8/2008,102.190002,103.669998,102.07,103.269997,6085600,IBM
2/11/2008,103.050003,105.550003,102.870003,105.139999,6098300,IBM
2/12/2008,105.160004,107.330002,104.699997,106.529999,7650200,IBM
2/13/2008,107.129997,108.93,106.800003,108.419998,6608200,IBM
2/14/2008,107.940002,108.5,105.5,106.129997,7340600,IBM
2/15/2008,105.269997,106.25,105,106.160004,6235600,IBM
2/19/2008,106.940002,107.620003,104.639999,105,7376400,IBM
2/20/2008,105.43,108.209999,104.529999,107.849998,7671000,IBM
2/21/2008,108.099998,109.599998,106.43,106.93,8328000,IBM
2/22/2008,107.139999,108.480003,105.709999,108.07,7917200,IBM
2/25/2008,107.43,110.32,107.43,110.080002,8158000,IBM
2/26/2008,109.519997,114.989998,109.050003,114.379997,18651500,IBM
2/27/2008,113.839996,116.629997,112.910004,116.459999,11854900,IBM
2/28/2008,115.599998,115.900002,114.559998,115.239998,7227200,IBM
2/29/2008,114.040001,115.139999,113.349998,113.860001,8475100,IBM
3/3/2008,113.860001,114.809998,113.480003,114.230003,6335700,IBM
3/4/2008,113.400002,115.720001,112.75,115.709999,8593300,IBM
3/5/2008,116.410004,116.410004,114.25,115.389999,8434200,IBM
3/6/2008,115.059998,115.150002,112.25,112.519997,8018400,IBM
3/7/2008,111.849998,114.75,111.800003,113.940002,8124900,IBM
3/10/2008,113.120003,115.989998,113.120003,114.010002,9747300,IBM
3/11/2008,115.800003,116.559998,114.040001,116.489998,10480600,IBM
3/12/2008,116.440002,118,115.110001,117.07,9083200,IBM
3/13/2008,115.690002,116.779999,113.639999,115.910004,9548900,IBM
3/14/2008,116.07,116.519997,112.690002,115.230003,9734600,IBM
3/17/2008,113,117.040001,113,115.550003,9280300,IBM
3/18/2008,116.599998,118.43,113.809998,118.410004,9966500,IBM
3/19/2008,118.290001,118.5,116.650002,116.940002,9314400,IBM
3/20/2008,117.089996,118.480003,116.650002,118.330002,11417900,IBM
3/24/2008,118.57,119.790001,118.129997,119.059998,8398000,IBM
3/25/2008,119.099998,119.099998,117.150002,117.970001,8443600,IBM
3/26/2008,117.589996,117.970001,114.959999,116.910004,9617100,IBM
3/27/2008,116.019997,116.199997,114.510002,115.519997,8437200,IBM
3/28/2008,115.860001,116.75,114.209999,114.57,6600900,IBM
3/31/2008,114.150002,115.870003,113.339996,115.139999,9707200,IBM
4/1/2008,115.199997,118.370003,114.970001,116.489998,11875400,IBM
4/2/2008,116.839996,116.879997,113.980003,114.809998,8007600,IBM
4/3/2008,114.349998,116.82,113.860001,116.019997,7052900,IBM
4/4/2008,116.050003,116.580002,114.599998,115.760002,5733200,IBM
4/7/2008,116.370003,117.370003,115.82,116.309998,6181200,IBM
4/8/2008,115.720001,116.879997,115.279999,116.269997,7283300,IBM
4/9/2008,116.5,117.720001,115.720001,116.769997,6819100,IBM
4/10/2008,116.93,119.220001,116.879997,118.779999,9149300,IBM
4/11/2008,117.309998,117.800003,115.510002,116,9556800,IBM
4/14/2008,116.199997,117.940002,115.949997,117.279999,7745600,IBM
4/15/2008,117.099998,117.669998,115.540001,117.169998,8642000,IBM
4/16/2008,118.150002,120.470001,117.169998,120.470001,19317700,IBM
4/17/2008,122.389999,123.720001,120.699997,123.080002,18999100,IBM
4/18/2008,123.919998,125,123.150002,124.400002,12490800,IBM
4/21/2008,123.620003,124.510002,122.050003,124.349998,6952800,IBM
4/22/2008,123.870003,124.349998,123.010002,123.669998,5417500,IBM
4/23/2008,123.690002,124.779999,122.639999,123.599998,7593300,IBM
4/24/2008,123.379997,124.900002,122.730003,124.190002,5996700,IBM
4/25/2008,124.5,124.5,122.059998,123.080002,6313400,IBM
4/28/2008,122.610001,123.050003,121.639999,121.690002,5605200,IBM
4/29/2008,122.040001,123.199997,122.040001,122.849998,7226000,IBM
4/30/2008,123.339996,123.5,120.5,120.699997,8128300,IBM
5/1/2008,121.059998,124.43,121.059998,123.610001,8230200,IBM
5/2/2008,123.300003,124,121.760002,123.18,6916600,IBM
5/5/2008,122.290001,123.25,121.739998,122.029999,6359300,IBM
5/6/2008,121.5,123.339996,120.779999,122.82,5910400,IBM
5/7/2008,122.779999,124.980003,122.410004,124.139999,11406800,IBM
5/8/2008,124.199997,125.169998,123.699997,124.919998,9794000,IBM
5/9/2008,124.370003,124.650002,123.629997,124.059998,5502900,IBM
5/12/2008,123.82,125.989998,123.559998,125.239998,8666800,IBM
5/13/2008,125.120003,126.699997,125.029999,126.580002,9693400,IBM
5/14/2008,126.519997,128.830002,126.199997,127.519997,8888300,IBM
5/15/2008,127.330002,128.679993,126.900002,128.460007,7227900,IBM
5/16/2008,128.460007,128.479996,126.800003,127.82,6372100,IBM
5/19/2008,127.68,128.210007,126.050003,126.489998,6385200,IBM
5/20/2008,126.050003,126.050003,124.449997,125.18,7017700,IBM
5/21/2008,125.050003,126.400002,123.019997,123.620003,8333900,IBM
5/22/2008,123.550003,125.349998,123.550003,124.699997,5031300,IBM
5/23/2008,124.349998,124.910004,123.769997,124.199997,4701500,IBM
5/27/2008,124.010002,127.379997,124,127.32,6989200,IBM
5/28/2008,127.5,129.539993,126.989998,129.539993,9875600,IBM
5/29/2008,128.759995,129.990005,128.660004,129.710007,7561500,IBM
5/30/2008,129.220001,129.990005,128.800003,129.429993,8652900,IBM
6/2/2008,128.490005,129.369995,126.699997,127.360001,7599300,IBM
6/3/2008,127.470001,129,127.459999,127.839996,7238200,IBM
6/4/2008,127.870003,128.5,126.449997,127.550003,6432300,IBM
6/5/2008,127.410004,129.039993,127.199997,128.470001,6153300,IBM
6/6/2008,127.769997,128.139999,124.739998,124.940002,7886200,IBM
6/9/2008,125.379997,126.18,124.059998,125.860001,5584000,IBM
6/10/2008,124.879997,126.720001,124.629997,125.940002,5384200,IBM
6/11/2008,125.900002,125.900002,122.860001,123.25,7207200,IBM
6/12/2008,123.849998,125.089996,123.129997,123.849998,6748600,IBM
6/13/2008,124.419998,126.57,124.150002,126.150002,6379600,IBM
6/16/2008,125.459999,127.139999,124.650002,126.709999,6280200,IBM
6/17/2008,127.099998,127.099998,124.620003,125.099998,5277900,IBM
6/18/2008,124.550003,125.43,123.699997,124.160004,6614700,IBM
6/19/2008,123.669998,125.620003,122.360001,125.019997,7570200,IBM
6/20/2008,124.809998,125.019997,122.5,122.739998,9624900,IBM
6/23/2008,123,124.5,122.400002,123.459999,5852300,IBM
6/24/2008,123.080002,124.25,121.900002,123.459999,7552900,IBM
6/25/2008,123.669998,125.830002,123.199997,124.580002,7131500,IBM
6/26/2008,123.43,123.82,120.760002,121.129997,9710600,IBM
6/27/2008,121.019997,122.050003,118.260002,120.050003,11660400,IBM
6/30/2008,120.029999,120.220001,118.150002,118.529999,8439000,IBM
7/1/2008,117.5,119.360001,116.599998,119.269997,10069400,IBM
7/2/2008,118.410004,120.550003,118.120003,119.099998,8093200,IBM
7/3/2008,119.949997,120.779999,117.889999,119.540001,6115200,IBM
7/7/2008,119.620003,122.639999,119.620003,121.5,9131100,IBM
7/8/2008,120.550003,123.989998,120.550003,123.879997,9813300,IBM
7/9/2008,124.209999,124.5,120.400002,120.400002,9506700,IBM
7/10/2008,120.660004,123.540001,120.660004,123.18,10053600,IBM
7/11/2008,121.800003,123.739998,120.57,122.120003,8841400,IBM
7/14/2008,123.510002,124.25,121.239998,121.540001,8317400,IBM
7/15/2008,121,124.5,119.900002,123.199997,10710500,IBM
7/16/2008,122.809998,126.889999,122.25,125.940002,9898800,IBM
7/17/2008,126.389999,126.959999,124,126.519997,12298200,IBM
7/18/2008,125.809998,130,125.419998,129.889999,18317800,IBM
7/21/2008,129.830002,129.899994,127.639999,128.660004,7779600,IBM
7/22/2008,127.5,130,127.260002,130,11428600,IBM
7/23/2008,129.779999,130.330002,128.289993,129.520004,10230300,IBM
7/24/2008,129.059998,130.929993,128.800003,130,8946300,IBM
7/25/2008,129,129.899994,128,128.529999,7565500,IBM
7/28/2008,127.690002,128.440002,126.129997,126.25,6096800,IBM
7/29/2008,126.540001,128.169998,126.25,127.660004,5979400,IBM
7/30/2008,128.119995,129,127.089996,128.860001,5826100,IBM
7/31/2008,128.100006,129.5,127.739998,127.980003,5857300,IBM
8/1/2008,128.520004,129.300003,126.279999,126.639999,4939700,IBM
8/4/2008,126.769997,128.100006,126.25,127.559998,5994900,IBM
8/5/2008,128.199997,128.899994,127.080002,128.869995,6969900,IBM
8/6/2008,128.449997,129.5,127.75,129.160004,6253800,IBM
8/7/2008,128.300003,129.970001,127.900002,129.050003,6633500,IBM
8/8/2008,128.5,129.880005,127.629997,128.809998,8561800,IBM
8/11/2008,128.429993,128.429993,125.75,126.599998,7490400,IBM
8/12/2008,126.010002,126.5,124.400002,125.220001,6996800,IBM
8/13/2008,125,126.989998,124.75,125.800003,5857800,IBM
8/14/2008,125.010002,128.25,124.800003,126.940002,6813000,IBM
8/15/2008,127.07,127.190002,125.349998,126.360001,5566200,IBM
8/18/2008,126.489998,127,123.68,124.589996,5970000,IBM
8/19/2008,123.629997,124.790001,122.010002,122.559998,9311600,IBM
8/20/2008,123.5,123.970001,122.010002,122.510002,6871600,IBM
8/21/2008,121.580002,123.43,121.550003,122.989998,6315000,IBM
8/22/2008,123.300003,125.349998,122.800003,124.93,5989200,IBM
8/25/2008,124.480003,124.93,122.699997,122.860001,5827400,IBM
8/26/2008,122.580002,122.849998,121.5,122.5,6218200,IBM
8/27/2008,122.419998,124.849998,122.18,123.379997,5843800,IBM
8/28/2008,124.059998,125.449997,123.580002,124.580002,5448200,IBM
8/29/2008,123.709999,123.989998,121.629997,121.730003,7156000,IBM
9/2/2008,122.870003,124,117.900002,118.410004,11749800,IBM
9/3/2008,118.339996,118.650002,115.150002,118.339996,11316600,IBM
9/4/2008,117.989998,118.900002,114.900002,115,10133800,IBM
9/5/2008,114.150002,115.089996,113.169998,114.330002,8811400,IBM
9/8/2008,118,118.279999,115.139999,117.290001,10452800,IBM
9/9/2008,117.779999,118.099998,115,115.040001,8106300,IBM
9/10/2008,116.400002,119.949997,116.099998,118.040001,11852200,IBM
9/11/2008,116.599998,119.370003,116.110001,119.199997,9737400,IBM
9/12/2008,118.660004,119.279999,116.82,118.970001,6635100,IBM
9/15/2008,115.360001,118.410004,115.190002,115.190002,9908300,IBM
9/16/2008,113.730003,117.639999,113.32,116.050003,13673200,IBM
9/17/2008,114.790001,115.5,110.610001,111.470001,12298000,IBM
9/18/2008,112.910004,118.589996,111.040001,115.120003,15995000,IBM
9/19/2008,119.589996,124,117.5,118.849998,14432600,IBM
9/22/2008,118.449997,120.139999,116.019997,116.209999,8844000,IBM
9/23/2008,116.209999,118.169998,114.139999,115.360001,8012800,IBM
9/24/2008,116.93,118.169998,114.260002,116.459999,6574100,IBM
9/25/2008,117.75,121.989998,116.120003,120.110001,6539200,IBM
9/26/2008,117.209999,121.010002,117.010002,119.419998,4760500,IBM
9/29/2008,117.440002,118.43,109.949997,114.459999,9586700,IBM
9/30/2008,115.830002,116.959999,111.809998,116.959999,18991900,IBM
10/1/2008,115.510002,116.800003,107.75,110.129997,13134400,IBM
10/2/2008,108.480003,109.970001,103.040001,104.739998,11458200,IBM
10/3/2008,105.160004,110.949997,103.029999,103.440002,9637900,IBM
10/6/2008,101.209999,103,96.599998,100.620003,11521400,IBM
10/7/2008,101.5,102.620003,94.239998,95.650002,11416100,IBM
10/8/2008,91.510002,97.480003,89.980003,90.550003,17980400,IBM
10/9/2008,95.290001,95.309998,88.230003,89,21293600,IBM
10/10/2008,87.410004,91.660004,83.510002,87.75,24637400,IBM
10/13/2008,90.440002,93.610001,86.949997,92.209999,17101600,IBM
10/14/2008,96.419998,99,92,93.599998,15114200,IBM
10/15/2008,92.769997,95.290001,87.709999,88.290001,11330800,IBM
10/16/2008,89.379997,92,84.349998,91.519997,16271300,IBM
10/17/2008,91.75,95.910004,87.709999,90.779999,15230700,IBM
10/20/2008,92.209999,93.309998,89.330002,92.510002,9747100,IBM
10/21/2008,92.220001,92.459999,88.57,88.860001,9716400,IBM
10/22/2008,87,87.589996,80.800003,83.599998,14198100,IBM
10/23/2008,84.089996,85.889999,81,84.349998,12358000,IBM
10/24/2008,79.269997,84.309998,78.82,82.07,12287300,IBM
10/27/2008,80.269997,84.5,79.010002,79.660004,11099100,IBM
10/28/2008,81.400002,87.610001,79.519997,87.279999,14205900,IBM
10/29/2008,87.739998,91,86.25,88.199997,12692000,IBM
10/30/2008,91.010002,92.400002,88.900002,90.690002,12033800,IBM
10/31/2008,90.900002,94.190002,89.029999,92.970001,10506300,IBM
11/3/2008,92.639999,94.669998,92.169998,92.68,7686300,IBM
11/4/2008,94.760002,94.760002,92.07,93.400002,10173000,IBM
11/5/2008,92.93,93.400002,89.699997,89.940002,8706200,IBM
11/6/2008,87.68,88.830002,84.279999,85.150002,12522000,IBM
11/7/2008,85.779999,86.709999,84.25,86.269997,7927800,IBM
11/10/2008,87.989998,88.099998,82.739998,83.870003,9685100,IBM
11/11/2008,83.25,84.290001,80.25,82.739998,10013600,IBM
11/12/2008,80.730003,82.400002,79.57,79.739998,11368400,IBM
11/13/2008,79.620003,84.389999,75.400002,84.209999,15103600,IBM
11/14/2008,82.629997,85.400002,79.5,80.330002,12023700,IBM
11/17/2008,79.400002,79.739998,77.160004,77.480003,10315300,IBM
11/18/2008,79.129997,80.93,77,80.080002,13050600,IBM
11/19/2008,79.93,81,75.730003,75.970001,12606400,IBM
11/20/2008,75,78.389999,70.510002,71.739998,17634700,IBM
11/21/2008,72.739998,76.980003,69.5,74.879997,19804500,IBM
11/24/2008,75.739998,82.089996,75,79.889999,15023200,IBM
11/25/2008,81.370003,82.400002,78.220001,80.650002,12519700,IBM
11/26/2008,79.519997,81.790001,78.610001,81.669998,8240600,IBM
11/28/2008,81,81.900002,80.099998,81.599998,3908300,IBM
12/1/2008,80.949997,81.360001,76.790001,76.900002,10265000,IBM
12/2/2008,77.800003,80,76.139999,79.839996,9305200,IBM
12/3/2008,78.620003,81,76.989998,80.669998,9757800,IBM
12/4/2008,80.029999,80.830002,76.18,77.440002,10914000,IBM
12/5/2008,76.779999,81.5,75.309998,80.589996,11212000,IBM
12/8/2008,82.57,85.879997,81.730003,84.860001,11177600,IBM
12/9/2008,83.82,85.43,82.199997,82.690002,9356400,IBM
12/10/2008,83.949997,84.989998,81.830002,82.860001,8187000,IBM
12/11/2008,81.5,82.860001,79.769997,80.580002,10682400,IBM
12/12/2008,78.68,82.940002,78.059998,82.199997,10381700,IBM
12/15/2008,82.510002,83.540001,80,82.769997,8848200,IBM
12/16/2008,83.110001,86.839996,82.870003,86.400002,11559800,IBM
12/17/2008,85.440002,87.269997,84.660004,85.839996,8592000,IBM
12/18/2008,85.769997,86.639999,82.959999,84,8029500,IBM
12/19/2008,85.220001,85.220001,82.970001,83.519997,13098600,IBM
12/22/2008,83.269997,83.449997,80.32,81.989998,7083300,IBM
12/23/2008,82.349998,82.809998,80.129997,80.599998,6374400,IBM
12/24/2008,80.550003,81.220001,79.919998,80.519997,2415200,IBM
12/26/2008,80.93,81.800003,80.550003,81.330002,3101300,IBM
12/29/2008,81.720001,81.720001,79.68,81.25,6062600,IBM
12/30/2008,81.830002,83.639999,81.519997,83.550003,5774400,IBM
12/31/2008,83.5,85,83.5,84.160004,6667700,IBM
1/2/2009,83.889999,87.589996,83.889999,87.370003,7558200,IBM
1/5/2009,86.419998,87.669998,86.18,86.82,8315700,IBM
1/6/2009,87.110001,90.410004,86.370003,89.230003,9649500,IBM
1/7/2009,87.830002,88.800003,87.120003,87.790001,8455100,IBM
1/8/2009,87.809998,88.139999,85.980003,87.18,7231800,IBM
1/9/2009,87.050003,87.5,84.25,84.699997,7440300,IBM
1/12/2009,84.57,86.599998,84.419998,85.709999,8072700,IBM
1/13/2009,85.5,86.589996,84.790001,85.339996,7657200,IBM
1/14/2009,84.199997,84.82,82.110001,83.190002,9470000,IBM
1/15/2009,83.610001,84.830002,82.260002,84.120003,11734800,IBM
1/16/2009,84.610001,85.739998,83.080002,84.919998,11245300,IBM
1/20/2009,84.760002,84.919998,81.760002,81.980003,13800100,IBM
1/21/2009,86.290001,91.599998,86,91.419998,24905000,IBM
1/22/2009,89.830002,90.739998,88.110001,90.07,12350700,IBM
1/23/2009,88.400002,90.699997,87.809998,89.489998,10253700,IBM
1/26/2009,89.769997,92.669998,89.519997,91.599998,9840800,IBM
